shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3a97682e-67b4-43b0-8efb-53f043b5591d,36.068149,-79.096049,167,10804.65
3a97682e-67b4-43b0-8efb-53f043b5591d,36.068069,-79.095949,168,10817.29
e6195aa9-3fac-4145-8d01-1112db3500c2,35.78111,-78.646319,47,1840.97
e6195aa9-3fac-4145-8d01-1112db3500c2,35.780979,-78.646449,48,1859.66
e6195aa9-3fac-4145-8d01-1112db3500c2,35.7809,-78.64655,49,1872.31
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.811999,-78.730289,354,11287.66
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.789039,-78.673119,130,3152.94
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.78902,-78.673179,131,3158.75
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.788969,-78.67324,132,3166.65
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.78891,-78.673259,133,3173.43
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.788989,-78.673769,134,3220.23
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.789039,-78.673989,135,3240.82
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.789139,-78.674479,136,3286.36
ade1d652-2834-4a3c-971b-df333223c022,35.99549,-78.90792,810,40731.85
ade1d652-2834-4a3c-971b-df333223c022,35.99548,-78.908519,811,40785.71
ade1d652-2834-4a3c-971b-df333223c022,35.99548,-78.908789,812,40809.98
ade1d652-2834-4a3c-971b-df333223c022,35.99558,-78.908789,813,40821.09
ade1d652-2834-4a3c-971b-df333223c022,35.99601,-78.908789,814,40868.87
ade1d652-2834-4a3c-971b-df333223c022,35.99619,-78.908789,815,40888.87
34b2f7de-8b6b-403f-806a-98f87239dbc1,35.99773,-78.911099,20,648.38
34b2f7de-8b6b-403f-806a-98f87239dbc1,35.997849,-78.911189,21,663.88
3325112f-6379-488d-aecc-eac07412a977,35.870489,-78.83399,19,706.7
ade1d652-2834-4a3c-971b-df333223c022,35.99636,-78.908789,816,40907.76
ade1d652-2834-4a3c-971b-df333223c022,35.99665,-78.908799,817,40940
e6195aa9-3fac-4145-8d01-1112db3500c2,35.8039812494702,-78.6931257303978,280,7582.83
e6195aa9-3fac-4145-8d01-1112db3500c2,35.8041288381167,-78.693606673588,281,7629.17
e6195aa9-3fac-4145-8d01-1112db3500c2,35.8042237163876,-78.6939706305969,282,7663.62
e6195aa9-3fac-4145-8d01-1112db3500c2,35.8042553424527,-78.6943605845349,283,7698.94
ade1d652-2834-4a3c-971b-df333223c022,35.964089,-78.865269,664,34720.47
e6195aa9-3fac-4145-8d01-1112db3500c2,35.808789,-78.725369,324,10600.25
e6195aa9-3fac-4145-8d01-1112db3500c2,35.809319,-78.726319,325,10704.16
ade1d652-2834-4a3c-971b-df333223c022,35.99242,-78.907989,777,39891.13
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.962029,-78.51812,106,3308.99
ade1d652-2834-4a3c-971b-df333223c022,35.972759,-78.87047,695,35805.31
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.884629,-78.841839,495,24260.81
3325112f-6379-488d-aecc-eac07412a977,35.874179,-78.83659,7,156.66
34b2f7de-8b6b-403f-806a-98f87239dbc1,35.99549,-78.90792,3,128.01
3325112f-6379-488d-aecc-eac07412a977,35.87451,-78.83642,8,196.5
3325112f-6379-488d-aecc-eac07412a977,35.87407,-78.83578,9,272.07
c48e4849-a14e-4207-b35d-35161503000f,35.964514581105,-78.5178944083388,819,29040.41
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.00887,-78.93132,64,2882.05
ade1d652-2834-4a3c-971b-df333223c022,35.961519,-78.864699,655,34430.07
e6195aa9-3fac-4145-8d01-1112db3500c2,35.81467,-78.734139,339,11626.27
ade1d652-2834-4a3c-971b-df333223c022,35.88873,-78.84578,479,24713.43
3a97682e-67b4-43b0-8efb-53f043b5591d,35.996949,-78.911769,438,30476.39
ade1d652-2834-4a3c-971b-df333223c022,35.91484,-78.86332,570,29104.72
3a97682e-67b4-43b0-8efb-53f043b5591d,36.00051,-78.914969,421,29889.51
ade1d652-2834-4a3c-971b-df333223c022,35.980769,-78.8865,727,37519.94
ade1d652-2834-4a3c-971b-df333223c022,35.986899,-78.895969,749,38632.66
ade1d652-2834-4a3c-971b-df333223c022,35.9017,-78.87075,534,27460.09
e6195aa9-3fac-4145-8d01-1112db3500c2,35.86129,-78.81449,427,20548.56
e6195aa9-3fac-4145-8d01-1112db3500c2,35.861529,-78.814839,428,20589.71
e6195aa9-3fac-4145-8d01-1112db3500c2,35.86227,-78.815909,429,20716.46
e6195aa9-3fac-4145-8d01-1112db3500c2,35.862879,-78.81679,430,20820.74
e6195aa9-3fac-4145-8d01-1112db3500c2,35.863329,-78.81746,431,20899.1
e6195aa9-3fac-4145-8d01-1112db3500c2,35.86371,-78.818019,432,20964.88
e6195aa9-3fac-4145-8d01-1112db3500c2,35.86407,-78.81855,433,21027.22
e6195aa9-3fac-4145-8d01-1112db3500c2,35.865309,-78.82038,434,21241.96
e6195aa9-3fac-4145-8d01-1112db3500c2,35.904269,-78.870639,547,27756.23
e6195aa9-3fac-4145-8d01-1112db3500c2,35.904369,-78.870599,548,27767.91
e6195aa9-3fac-4145-8d01-1112db3500c2,35.904519,-78.87052,549,27786.03
e6195aa9-3fac-4145-8d01-1112db3500c2,35.90475,-78.870409,550,27813.57
e6195aa9-3fac-4145-8d01-1112db3500c2,35.904979,-78.870269,551,27841.97
e6195aa9-3fac-4145-8d01-1112db3500c2,35.905269,-78.87008,552,27878.41
e6195aa9-3fac-4145-8d01-1112db3500c2,35.90566,-78.869769,553,27930.09
e6195aa9-3fac-4145-8d01-1112db3500c2,35.90619,-78.869319,554,28001.57
e6195aa9-3fac-4145-8d01-1112db3500c2,35.90639,-78.86912,555,28030.11
e6195aa9-3fac-4145-8d01-1112db3500c2,35.906669,-78.86885,556,28069.5
e6195aa9-3fac-4145-8d01-1112db3500c2,35.90764,-78.86792,557,28206.06
e6195aa9-3fac-4145-8d01-1112db3500c2,35.908219,-78.867389,558,28286.21
f81eee6d-9e9f-4a85-8bb6-69212f04420a,35.8606402700369,-78.8167820567598,83,3665.43
8e87d92c-0761-433f-9fee-26f54bc25d68,35.78748,-78.667019,107,2571.94
8e87d92c-0761-433f-9fee-26f54bc25d68,35.787519,-78.66717,108,2586.22
8e87d92c-0761-433f-9fee-26f54bc25d68,35.78759,-78.66743,109,2610.95
e6195aa9-3fac-4145-8d01-1112db3500c2,35.882209,-78.83956,468,23804.59
e6195aa9-3fac-4145-8d01-1112db3500c2,35.88296,-78.840259,469,23909.11
e6195aa9-3fac-4145-8d01-1112db3500c2,35.883489,-78.840759,470,23983.15
e6195aa9-3fac-4145-8d01-1112db3500c2,35.883569,-78.84083,471,23994.1
e6195aa9-3fac-4145-8d01-1112db3500c2,35.88405,-78.841289,472,24061.66
e6195aa9-3fac-4145-8d01-1112db3500c2,35.88414,-78.841379,473,24074.53
e6195aa9-3fac-4145-8d01-1112db3500c2,35.884629,-78.841839,474,24142.85
e6195aa9-3fac-4145-8d01-1112db3500c2,35.88523,-78.8424,475,24226.58
e6195aa9-3fac-4145-8d01-1112db3500c2,35.885519,-78.842679,476,24267.35
e6195aa9-3fac-4145-8d01-1112db3500c2,35.88648,-78.843579,477,24401.4
e6195aa9-3fac-4145-8d01-1112db3500c2,35.887699,-78.84474,478,24572.49
8e87d92c-0761-433f-9fee-26f54bc25d68,35.80442,-78.710109,331,9234.19
8e87d92c-0761-433f-9fee-26f54bc25d68,35.80442,-78.710339,332,9254.92
8e87d92c-0761-433f-9fee-26f54bc25d68,35.78891,-78.672949,126,3129.88
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.94777,-78.53539,203,5582.52
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.9496702217965,-78.5312695038802,179,5154.96
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.9496586772437,-78.5312908950129,180,5157.27
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.94965,-78.53132,181,5160.06
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.949539,-78.531559,182,5184.85
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.949509,-78.531609,183,5190.45
f81eee6d-9e9f-4a85-8bb6-69212f04420a,35.859909,-78.818159,87,3814.05
f81eee6d-9e9f-4a85-8bb6-69212f04420a,35.85978,-78.818439,88,3843.06
f81eee6d-9e9f-4a85-8bb6-69212f04420a,35.85949,-78.81904,89,3906.05
8e87d92c-0761-433f-9fee-26f54bc25d68,35.8037107214816,-78.6927166227267,250,6178.01
e6195aa9-3fac-4145-8d01-1112db3500c2,35.89045,-78.847989,489,24996.65
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.017409,-78.9526,151,5689.09
e6195aa9-3fac-4145-8d01-1112db3500c2,35.8908,-78.848499,490,25056.82
e6195aa9-3fac-4145-8d01-1112db3500c2,35.891139,-78.849069,491,25120.48
e6195aa9-3fac-4145-8d01-1112db3500c2,35.89154,-78.849809,492,25200.62
e6195aa9-3fac-4145-8d01-1112db3500c2,35.89179,-78.85032,493,25254.36
8e87d92c-0761-433f-9fee-26f54bc25d68,35.779879,-78.647039,3,285.17
8e87d92c-0761-433f-9fee-26f54bc25d68,35.779889,-78.64736,4,314.13
8e87d92c-0761-433f-9fee-26f54bc25d68,35.779899,-78.647799,5,353.72
8e87d92c-0761-433f-9fee-26f54bc25d68,35.788853,-78.672712,123,3107.6
8e87d92c-0761-433f-9fee-26f54bc25d68,35.7799649868572,-78.6497262819544,7,528.49
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.93733,-78.54211,239,6990.91
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.936649,-78.54234,240,7069.36
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.93609,-78.54251,241,7133.33
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.935599,-78.54266,242,7189.53
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.93517,-78.542759,243,7238.03
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.934579,-78.542889,244,7304.74
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.93409,-78.542989,245,7359.82
e6195aa9-3fac-4145-8d01-1112db3500c2,35.893029,-78.85346,499,25569.26
e6195aa9-3fac-4145-8d01-1112db3500c2,35.89322,-78.8541,500,25630.66
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.933159,-78.54314,246,7464.16
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.932449,-78.54323,247,7543.47
3325112f-6379-488d-aecc-eac07412a977,35.86911,-78.79582,132,5271.09
3325112f-6379-488d-aecc-eac07412a977,35.86931,-78.79559,133,5301.47
3325112f-6379-488d-aecc-eac07412a977,35.86967,-78.795299,134,5349.29
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.78927,-78.675059,137,3340.63
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.056069,-79.124169,440,27352.12
e6195aa9-3fac-4145-8d01-1112db3500c2,35.7785,-78.646029,1,39.7
8e87d92c-0761-433f-9fee-26f54bc25d68,35.998399,-78.930539,912,43078.3
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.05937,-79.126059,447,27761.12
e6195aa9-3fac-4145-8d01-1112db3500c2,35.781,-78.65169,66,2343.26
c48e4849-a14e-4207-b35d-35161503000f,35.894619,-78.5588,580,19980.98
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.805089,-78.71105,290,8211.47
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.996339,-78.907641,829,40729.85
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.805699,-78.71087,292,8283.16
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.805729,-78.711029,293,8297.87
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.805869,-78.71099,294,8313.82
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.806419,-78.71082,295,8376.83
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.8064,-78.710289,296,8424.73
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80639,-78.709849,297,8464.4
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80637,-78.70943,298,8502.22
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80637,-78.70937,299,8507.63
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.806349,-78.70898,300,8542.85
8e87d92c-0761-433f-9fee-26f54bc25d68,35.997,-78.909869,854,41192.46
8e87d92c-0761-433f-9fee-26f54bc25d68,35.997,-78.910109,855,41214.04
8e87d92c-0761-433f-9fee-26f54bc25d68,35.997,-78.910279,856,41229.32
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80442,-78.710109,322,9241.81
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80442,-78.710339,323,9262.54
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80442,-78.710569,324,9283.27
ade1d652-2834-4a3c-971b-df333223c022,35.794919,-78.69128,254,6347.96
ade1d652-2834-4a3c-971b-df333223c022,35.795089,-78.692,255,6415.55
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.78542,-78.6606,76,1941.58
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.03724,-79.085419,361,22038.72
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.037199,-79.08602,362,22092.92
ade1d652-2834-4a3c-971b-df333223c022,35.7990841098518,-78.6938177890014,267,6987.19
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.037199,-79.086599,363,22144.95
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.03725,-79.087079,364,22188.45
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.073739,-79.17201,493,32284.29
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.07378,-79.17306,494,32378.7
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.8042700136094,-78.6951083941503,247,6417.35
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.804230498719,-78.6955834378979,248,6460.39
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.972829,-78.506849,39,1268.53
ade1d652-2834-4a3c-971b-df333223c022,35.85516,-78.80554,414,19486.21
ade1d652-2834-4a3c-971b-df333223c022,35.8152,-78.734869,338,11707.53
e6195aa9-3fac-4145-8d01-1112db3500c2,35.79126,-78.680469,215,5270.85
3a97682e-67b4-43b0-8efb-53f043b5591d,36.0151,-78.941649,365,26913.41
ade1d652-2834-4a3c-971b-df333223c022,35.931439,-78.858799,603,30998.03
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.00915,-78.93338,75,3075.76
e6195aa9-3fac-4145-8d01-1112db3500c2,35.804069,-78.70695,299,8836.75
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.0068,-78.928419,53,2529.33
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.972229,-78.512559,9,232.41
ade1d652-2834-4a3c-971b-df333223c022,35.903629,-78.87083,542,27675.99
ade1d652-2834-4a3c-971b-df333223c022,35.97766,-78.87871,717,36738.85
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.9647629800205,-78.5179332564893,92,3004.32
3325112f-6379-488d-aecc-eac07412a977,35.86103,-78.815909,85,3204.72
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.90639,-78.86912,576,28148.07
ade1d652-2834-4a3c-971b-df333223c022,35.94319,-78.86089,622,32336.06
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.970119,-78.508069,46,1590.51
e6195aa9-3fac-4145-8d01-1112db3500c2,35.80674,-78.72094,317,10140.21
ade1d652-2834-4a3c-971b-df333223c022,35.99558,-78.908789,794,40262.36
3325112f-6379-488d-aecc-eac07412a977,35.85977,-78.82166,63,2429.39
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.00006,-78.913919,31,1011.63
e6195aa9-3fac-4145-8d01-1112db3500c2,35.8042764264891,-78.695205484734,284,7775.12
ade1d652-2834-4a3c-971b-df333223c022,35.96426,-78.865289,665,34739.56
e6195aa9-3fac-4145-8d01-1112db3500c2,35.809389,-78.72643,326,10716.83
34b2f7de-8b6b-403f-806a-98f87239dbc1,35.998019,-78.911359,22,688.18
ade1d652-2834-4a3c-971b-df333223c022,35.92463,-78.86021,589,30230.82
ade1d652-2834-4a3c-971b-df333223c022,35.972939,-78.87062,696,35829.44
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.96192,-78.518139,107,3321.22
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.88523,-78.8424,496,24344.54
ade1d652-2834-4a3c-971b-df333223c022,35.953759,-78.86399,642,33563.68
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.082729,-79.19988,667,52051.59
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.00896,-78.9315,65,2901.07
ade1d652-2834-4a3c-971b-df333223c022,35.990139,-78.90305,767,39374.27
ade1d652-2834-4a3c-971b-df333223c022,35.962049,-78.864819,656,34489.94
ade1d652-2834-4a3c-971b-df333223c022,35.88883,-78.845889,480,24728.25
ade1d652-2834-4a3c-971b-df333223c022,35.970419,-78.868609,689,35496.02
3325112f-6379-488d-aecc-eac07412a977,35.870069,-78.83372,20,759.32
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.96597,-78.510599,66,2139.41
ade1d652-2834-4a3c-971b-df333223c022,35.99674,-78.908799,818,40950
3a97682e-67b4-43b0-8efb-53f043b5591d,36.000109,-78.91435,422,29960.8
34b2f7de-8b6b-403f-806a-98f87239dbc1,35.99549,-78.90792,4,128.01
ade1d652-2834-4a3c-971b-df333223c022,35.99258,-78.908159,778,39914.58
ade1d652-2834-4a3c-971b-df333223c022,35.98097,-78.887,728,37570.14
3325112f-6379-488d-aecc-eac07412a977,35.874029,-78.83573,10,278.48
c48e4849-a14e-4207-b35d-35161503000f,35.97108,-78.51127,875,30699.29
ade1d652-2834-4a3c-971b-df333223c022,35.987349,-78.89645,750,38698.77
e6195aa9-3fac-4145-8d01-1112db3500c2,35.8152,-78.734869,340,11714.56
3a97682e-67b4-43b0-8efb-53f043b5591d,35.996959,-78.91157,439,30494.31
ade1d652-2834-4a3c-971b-df333223c022,35.915039,-78.863219,571,29128.63
ade1d652-2834-4a3c-971b-df333223c022,35.997,-78.910109,823,41096.67
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.97135,-78.50738,40,1439.67
ade1d652-2834-4a3c-971b-df333223c022,35.856399,-78.807359,415,19700.2
ade1d652-2834-4a3c-971b-df333223c022,35.81612,-78.736139,339,11860.98
e6195aa9-3fac-4145-8d01-1112db3500c2,35.791399,-78.680699,216,5296.7
3a97682e-67b4-43b0-8efb-53f043b5591d,36.01502,-78.94127,366,26948.62
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.009109,-78.933449,76,3083.46
ade1d652-2834-4a3c-971b-df333223c022,35.93204,-78.85868,604,31065.67
e6195aa9-3fac-4145-8d01-1112db3500c2,35.804179,-78.708779,300,9002.03
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.96056,-78.519099,122,3500.28
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.006869,-78.92857,54,2544.92
ade1d652-2834-4a3c-971b-df333223c022,35.90376,-78.8708,543,27690.8
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.9645900441493,-78.517909947599,93,3023.65
ade1d652-2834-4a3c-971b-df333223c022,35.977689,-78.878789,718,36746.65
3325112f-6379-488d-aecc-eac07412a977,35.861169,-78.815649,86,3232.77
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.906669,-78.86885,577,28187.46
ade1d652-2834-4a3c-971b-df333223c022,35.943699,-78.8612,623,32399.12
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.97,-78.50819,47,1607.63
e6195aa9-3fac-4145-8d01-1112db3500c2,35.80712,-78.721909,318,10237.21
ade1d652-2834-4a3c-971b-df333223c022,35.99601,-78.908789,795,40310.14
3325112f-6379-488d-aecc-eac07412a977,35.859699,-78.821679,64,2437.46
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.000479,-78.914559,32,1085.64
e6195aa9-3fac-4145-8d01-1112db3500c2,35.8041920903099,-78.6959009025902,285,7838.49
ade1d652-2834-4a3c-971b-df333223c022,35.964449,-78.86531,666,34760.65
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.8039934089637,-78.6969233048781,249,6583.98
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.8039736514521,-78.6977272250663,250,6656.46
c48e4849-a14e-4207-b35d-35161503000f,35.9303,-78.54315,661,24328.89
3a97682e-67b4-43b0-8efb-53f043b5591d,36.03796,-78.98959,288,21470.09
3a97682e-67b4-43b0-8efb-53f043b5591d,36.049959,-79.056359,241,15222.9
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.806319,-78.708459,301,8589.92
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80629,-78.707829,302,8646.79
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80628,-78.70771,303,8657.57
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.806269,-78.707519,304,8674.83
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80622,-78.70676,305,8743.45
c48e4849-a14e-4207-b35d-35161503000f,35.94741,-78.535829,705,26428.61
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.836379,-78.773669,402,16054.39
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.83706,-78.775229,403,16214
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.837489,-78.77616,404,16310.47
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.83778,-78.776769,405,16374.15
ade1d652-2834-4a3c-971b-df333223c022,35.789679,-78.676779,190,4867.68
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.83807,-78.77738,406,16437.93
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.838369,-78.777969,407,16500.53
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.839269,-78.779599,408,16678.19
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.839839,-78.78065,409,16792.1
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.8404,-78.78173,410,16907.65
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.841269,-78.783329,411,17081.06
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.84187,-78.784419,412,17199.8
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80674,-78.72094,338,10258.17
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.073809,-79.17387,495,32451.52
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.07406,-79.18058,496,33054.81
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.074089,-79.18128,497,33117.76
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.07414,-79.181979,498,33180.79
3a97682e-67b4-43b0-8efb-53f043b5591d,36.067589,-79.09539,169,10890.54
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.074199,-79.182669,499,33243.11
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.074279,-79.183529,500,33320.86
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.07439,-79.184409,501,33400.85
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.076339,-79.19902,502,34730.84
c48e4849-a14e-4207-b35d-35161503000f,35.91491,-78.549509,621,22452.21
c48e4849-a14e-4207-b35d-35161503000f,35.915879,-78.54872,622,22581.19
c48e4849-a14e-4207-b35d-35161503000f,35.91635,-78.54832,623,22644.71
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.80637,-78.70937,282,7918.16
e6195aa9-3fac-4145-8d01-1112db3500c2,35.809669,-78.726869,327,10767.16
34b2f7de-8b6b-403f-806a-98f87239dbc1,35.998129,-78.911489,23,705.09
ade1d652-2834-4a3c-971b-df333223c022,35.92546,-78.86003,590,30324.46
ade1d652-2834-4a3c-971b-df333223c022,35.973019,-78.870689,697,35840.28
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.9619,-78.518139,108,3323.44
628042f8-d466-49f9-8eb5-ddafae81c8e4,35.885519,-78.842679,497,24385.31
d92bc86d-846f-4b82-80d0-102fdfaa9480,36.0825,-79.198099,668,52213.54
ade1d652-2834-4a3c-971b-df333223c022,35.954289,-78.86399,643,33622.57
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.009019,-78.93164,66,2915.26
ade1d652-2834-4a3c-971b-df333223c022,35.990369,-78.90373,768,39440.54
ade1d652-2834-4a3c-971b-df333223c022,35.962489,-78.864919,657,34539.65
ade1d652-2834-4a3c-971b-df333223c022,35.889219,-78.846339,481,24787.49
ade1d652-2834-4a3c-971b-df333223c022,35.97089,-78.868969,690,35557.56
3325112f-6379-488d-aecc-eac07412a977,35.869879,-78.83354,21,785.94
ade1d652-2834-4a3c-971b-df333223c022,35.997,-78.908799,819,40978.89
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.96549,-78.510599,67,2192.75
3a97682e-67b4-43b0-8efb-53f043b5591d,35.999839,-78.913979,423,30005.66
34b2f7de-8b6b-403f-806a-98f87239dbc1,35.99548,-78.908789,5,206.14
ade1d652-2834-4a3c-971b-df333223c022,35.9927,-78.908289,779,39932.31
ade1d652-2834-4a3c-971b-df333223c022,35.98115,-78.88744,729,37614.47
3325112f-6379-488d-aecc-eac07412a977,35.873849,-78.835529,11,305.45
c48e4849-a14e-4207-b35d-35161503000f,35.965256631242,-78.5178322512979,821,29123.85
ade1d652-2834-4a3c-971b-df333223c022,35.98756,-78.896689,751,38730.57
e6195aa9-3fac-4145-8d01-1112db3500c2,35.81612,-78.736139,341,11868.01
3a97682e-67b4-43b0-8efb-53f043b5591d,35.996959,-78.911409,440,30508.78
ade1d652-2834-4a3c-971b-df333223c022,35.915699,-78.86296,572,29205.58
ade1d652-2834-4a3c-971b-df333223c022,35.997,-78.910279,824,41111.95
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.9711,-78.50747,41,1468.6
ade1d652-2834-4a3c-971b-df333223c022,35.857029,-78.80828,416,19808.74
e6195aa9-3fac-4145-8d01-1112db3500c2,35.79181,-78.68139,217,5373.93
ade1d652-2834-4a3c-971b-df333223c022,35.816529,-78.736709,340,11929.56
3a97682e-67b4-43b0-8efb-53f043b5591d,36.01499,-78.94112,367,26962.51
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.00906,-78.93352,77,3091.85
ade1d652-2834-4a3c-971b-df333223c022,35.932419,-78.85864,605,31107.94
e6195aa9-3fac-4145-8d01-1112db3500c2,35.80423,-78.709409,301,9059.09
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.96047,-78.519219,123,3514.99
ade1d652-2834-4a3c-971b-df333223c022,35.90403,-78.870719,544,27721.68
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.007039,-78.928989,55,2587.06
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.96441,-78.51791,94,3043.66
ade1d652-2834-4a3c-971b-df333223c022,35.97794,-78.87944,719,36811.49
3325112f-6379-488d-aecc-eac07412a977,35.861309,-78.815339,87,3264.73
ade1d652-2834-4a3c-971b-df333223c022,35.99683,-78.915049,839,41541.27
ade1d652-2834-4a3c-971b-df333223c022,35.94382,-78.861269,624,32413.93
aae187ff-54f6-4d06-8438-98d1a0693c5e,35.96992,-78.508259,48,1618.47
e6195aa9-3fac-4145-8d01-1112db3500c2,35.807149,-78.721989,319,10245.11
ade1d652-2834-4a3c-971b-df333223c022,35.99619,-78.908789,796,40330.14
3325112f-6379-488d-aecc-eac07412a977,35.85923,-78.821809,65,2490.87
34b2f7de-8b6b-403f-806a-98f87239dbc1,36.000719,-78.914919,33,1127.58
e6195aa9-3fac-4145-8d01-1112db3500c2,35.8040076046058,-78.6971162590304,286,7949.92
ade1d652-2834-4a3c-971b-df333223c022,35.964669,-78.86534,667,34785.25
